customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges
1651-TTTT,Male,1,Yes,No,40,No,No,No,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,109.92,Yes,4398.92
2343-NNNN,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),45.0,No,2420.16
9565-KKKK,Male,1,Yes,No,60,Yes,No,DSL,No,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,64.0,Yes,3831.89
5272-GGGG,Male,0,Yes,Yes,48,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,112.11,Yes,5377.83
6147-HHHH,Female,1,Yes,No,72,Yes,No phone service,No,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,29.28,No,2120.66
5351-MMMM,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),93.15,Yes,4762.81
3144-VVVV,Male,1,No,Yes,1,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,57.69,Yes,51.22
5915-OOOO,Male,1,No,No,49,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),20.67,Yes,1020.01
6180-YYYY,Female,1,Yes,Yes,42,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,112.63,Yes,4730.62
2188-AAAA,Female,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,30.09,Yes,201.19
8508-TTTT,Female,0,Yes,Yes,58,No,No phone service,No,No internet service,No internet service,No,No,No,No internet service,Two year,Yes,Electronic check,96.05,No,5559.08
2638-CCCC,Male,0,No,No,64,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,56.87,No,3637.37
9808-GGGG,Male,0,Yes,Yes,11,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Two year,Yes,Electronic check,99.71,No,1106.14
9288-IIII,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Two year,No,Bank transfer (automatic),93.65,Yes,275.88
3170-LLLL,Male,0,No,No,40,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,81.89,No,3283.5
2127-HHHH,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),112.64,Yes,678.94
7054-JJJJ,Male,1,No,No,68,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,28.19,No,1900.54
3584-OOOO,Female,0,No,No,68,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),98.51,No,6718.76
9900-WWWW,Male,1,Yes,Yes,29,Yes,No phone service,No,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,85.66,No,2496.09
5956-TTTT,Male,0,No,Yes,72,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,49.88,Yes,3577.28
9666-AAAA,Male,1,Yes,Yes,5,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,73.12,Yes,369.59
5905-VVVV,Female,1,No,Yes,18,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),83.04,Yes,1509.48
2697-EEEE,Male,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),92.25,Yes,6000.36
5333-DDDD,Male,0,No,No,9,Yes,No,No,No,No internet service,No,Yes,No,No internet service,One year,No,Credit card (automatic),37.05,No,329.3
2753-XXXX,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,28.51,No,426.42
3546-IIII,Male,0,No,No,36,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,No,Mailed check,28.51,Yes,1023.85
5616-TTTT,Male,0,No,Yes,31,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,47.78,Yes,1479.76
4450-WWWW,Male,0,No,Yes,46,Yes,No phone service,DSL,Yes,Yes,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),33.74,No,1563.28
6617-GGGG,Male,0,Yes,Yes,71,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.08,Yes,5122.41
5325-QQQQ,Male,0,Yes,No,42,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.17,No,2602.51
9004-IIII,Female,0,No,Yes,35,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),108.0,Yes,3777.28
1832-CCCC,Female,0,Yes,No,25,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),90.35,No,2254.78
7939-IIII,Female,0,No,No,9,No,No phone service,No,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),38.93,Yes,353.26
1722-AAAA,Male,1,Yes,No,30,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),22.85,No,674.33
6464-YYYY,Male,0,No,Yes,28,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.52,No,2491.49
3143-UUUU,Male,1,Yes,No,4,No,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,103.26,Yes,403.76
5291-FFFF,Female,0,No,Yes,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,88.7,Yes, 
8239-RRRR,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),82.95,Yes,150.3
8007-RRRR,Male,0,No,Yes,66,Yes,No,No,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,43.31,Yes,2843.19
1158-DDDD,Female,0,No,No,70,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,67.96,No,4769.44
2232-WWWW,Male,0,Yes,Yes,34,Yes,Yes,No,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,91.11,No,3096.45
3442-RRRR,Female,0,No,Yes,14,Yes,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.68,No,531.24
1590-LLLL,Female,0,Yes,Yes,66,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No,No,One year,No,Credit card (automatic),66.14,No,4365.85
3426-NNNN,Female,0,Yes,No,29,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,30.01,No,871.46
3088-BBBB,Male,0,No,No,42,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),71.59,Yes,3009.77
6050-LLLL,Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.89,Yes,4483.39
1653-LLLL,Male,0,Yes,No,39,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),72.06,No,2814.03
4441-VVVV,Male,0,Yes,No,64,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),65.43,No,4215.4
5088-VVVV,Male,0,No,No,28,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),77.29,No,2153.87
2684-LLLL,Male,0,Yes,No,18,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,118.43,No,2121.14
7658-TTTT,Male,1,Yes,No,2,No,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.81,Yes,156.15
3532-HHHH,Female,0,No,No,35,Yes,Yes,No,No,No,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,93.88,No,3272.57
3662-ZZZZ,Male,0,No,No,42,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.56,No,1574.64
3900-NNNN,Female,1,Yes,Yes,14,Yes,No,DSL,No,No,No,No internet service,No,No internet service,Two year,Yes,Mailed check,71.52,No,991.71
1406-FFFF,Male,0,No,Yes,40,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,19.0,Yes,760.81
6442-ZZZZ,Male,0,Yes,No,35,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,21.41,No,750.08
7745-ZZZZ,Male,0,Yes,Yes,32,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,50.66,No,1608.07
5065-IIII,Female,0,Yes,Yes,4,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,One year,No,Electronic check,65.14,Yes,268.22
3608-ZZZZ,Female,0,No,Yes,13,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),76.1,No,981.28
2771-MMMM,Female,0,Yes,No,67,No,No,No,No internet service,No,No,No,Yes,No,One year,Yes,Credit card (automatic),107.49,No,7192.45
1634-PPPP,Female,0,No,No,46,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No,Two year,Yes,Electronic check,95.81,No,4411.65
4644-GGGG,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),48.4,No,2565.2
8541-LLLL,Female,1,Yes,No,3,No,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Electronic check,92.97,Yes,278.92
6000-ZZZZ,Male,1,No,No,8,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),73.46,No,577.75
4728-HHHH,Male,0,No,Yes,52,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),96.56,No,5009.99
1387-VVVV,Female,0,No,No,59,Yes,No phone service,DSL,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.56,No,3522.02
4164-MMMM,Female,0,No,Yes,45,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,27.49,Yes,1236.31
6378-IIII,Female,0,No,No,53,Yes,Yes,No,No,No,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),80.41,No,4264.02
2137-YYYY,Female,0,Yes,Yes,36,Yes,No,No,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,74.23,Yes,2673.81
5573-LLLL,Female,0,No,No,22,Yes,Yes,No,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,114.09,No,2516.76
9346-MMMM,Female,1,Yes,No,26,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No,Two year,No,Electronic check,34.54,No,897.47
9785-KKKK,Female,0,Yes,No,69,Yes,No,DSL,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Electronic check,84.19,No,5806.79
1452-DDDD,Female,0,Yes,No,65,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Electronic check,65.89,No,4290.02
5279-FFFF,Male,0,Yes,No,60,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),56.33,No,3402.15
5349-BBBB,Female,0,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),98.1,Yes,4892.58
2776-TTTT,Female,1,Yes,Yes,49,No,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),99.72,Yes,4880.79
8119-LLLL,Male,0,No,No,18,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,90.07,No,1624.19
6139-NNNN,Female,0,No,Yes,0,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),26.65,No, 
9379-DDDD,Male,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,52.93,Yes,2042.51
7311-SSSS,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),22.95,Yes,722.55
4114-IIII,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),52.79,Yes,1116.54
1727-WWWW,Male,0,No,Yes,65,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,No,One year,Yes,Electronic check,83.37,No,5419.35
8144-AAAA,Male,0,No,Yes,39,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No,One year,Yes,Electronic check,70.38,No,2749.48
9518-ZZZZ,Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),88.9,No,3304.37
9821-VVVV,Male,0,No,Yes,47,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,73.67,No,3465.38
4228-LLLL,Female,0,Yes,No,54,Yes,Yes,No,No,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,74.11,No,3989.29
8066-CCCC,Male,0,No,Yes,54,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,69.6,Yes,3768.0
6409-TTTT,Female,0,Yes,No,50,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,54.86,Yes,2752.26
6143-VVVV,Male,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Two year,No,Electronic check,63.13,Yes,3726.75
3041-XXXX,Male,1,Yes,Yes,7,Yes,No,DSL,No,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.55,No,233.0
5920-QQQQ,Male,1,No,Yes,67,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),102.12,Yes,6840.99
6067-VVVV,Male,1,No,No,71,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),107.62,Yes,7623.08
7691-KKKK,Female,0,Yes,Yes,8,No,Yes,DSL,No,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,95.26,Yes,764.67
7592-WWWW,Female,0,No,Yes,1,Yes,No phone service,DSL,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,76.9,Yes,78.37
5844-RRRR,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,One year,No,Electronic check,75.45,No,5228.32
3085-GGGG,Male,0,Yes,Yes,58,Yes,Yes,No,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),65.52,No,3803.73
7888-VVVV,Female,1,No,Yes,18,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.5,Yes,744.59
7211-VVVV,Male,0,No,Yes,27,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,56.82,No,1521.59
3851-TTTT,Male,0,No,Yes,71,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),117.74,No,8377.62
5930-MMMM,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,32.9,No,404.89
9977-AAAA,Female,0,Yes,Yes,23,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,72.79,Yes,1678.86
5978-JJJJ,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),105.34,No,4509.53
4443-NNNN,Female,0,Yes,No,55,No,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Credit card (automatic),63.78,No,3504.98
6279-OOOO,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),79.11,Yes,3951.95
8238-OOOO,Male,0,Yes,No,31,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),101.44,No,3137.77
4501-QQQQ,Female,0,No,Yes,49,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),73.28,Yes,3587.02
8752-ZZZZ,Female,0,No,No,40,Yes,No phone service,No,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,91.76,No,3671.8
3780-VVVV,Female,1,Yes,No,65,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,53.15,Yes,3450.14
2389-JJJJ,Female,1,No,No,24,Yes,No phone service,DSL,No,No,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,91.92,No,2204.9
9445-VVVV,Male,0,No,No,60,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),22.37,No,1335.25
6491-CCCC,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),33.62,No,2182.88
4848-VVVV,Male,0,No,Yes,41,Yes,No phone service,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,82.3,No,3384.03
6085-HHHH,Female,0,Yes,Yes,64,Yes,No,No,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,63.37,No,4051.07
4262-EEEE,Male,0,No,No,35,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Two year,Yes,Mailed check,101.5,No,3568.11
1400-BBBB,Female,1,Yes,Yes,8,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,52.62,Yes,430.67
5011-PPPP,Female,0,No,Yes,35,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),95.35,No,3345.46
2193-OOOO,Female,1,No,No,37,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),32.23,Yes,1192.58
7790-UUUU,Female,0,No,No,32,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,111.73,No,3565.85
4185-WWWW,Male,0,No,No,41,Yes,No,No,No,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),60.3,Yes,2473.29
7291-PPPP,Female,0,Yes,Yes,60,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,41.46,No,2505.19
7547-HHHH,Male,1,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,97.56,Yes,4381.95
3417-UUUU,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),113.51,No,6813.54
1090-YYYY,Male,0,Yes,Yes,17,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,110.52,No,1869.76
2746-YYYY,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),42.16,No,2905.01
7965-HHHH,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,85.79,No,1204.06
3881-ZZZZ,Male,0,Yes,Yes,47,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),73.21,No,3444.51
